,rsp_id,country,departamento,municipio,neighborhood,rural_urban,rsp_sex,rsp_age,hh_size,remittances_yn,remesa_efectivo_uso_pct/2,exp_6months_currency,exp_6months_health,avg_income_currency,avg_income_amount,exp_6months_health_USD
1791,3207,HND,901726,1021442,Pavana,1,1,64,4,0,,2,410.0,2.0,41.0,16.810000000000002
1792,3206,HND,901742,1021721,Toyos,1,1,42,3,1,,2,61.5,2.0,656.0,2.5215
1793,3205,HND,901742,1021721,Toyos,1,1,28,4,0,,2,20.5,,,0.8405
1794,3204,HND,901742,1021721,Toyos,1,2,53,2,1,10.0,2,24.6,2.0,451.0,1.0086000000000002
1795,3203,HND,901742,1021722,Palermo,2,1,72,4,1,,2,110.7,2.0,205.0,4.5387
1796,3202,HND,901742,1021722,Palermo,2,1,59,5,1,10.0,2,246.0,,,10.086
1797,3201,HND,901742,1021722,Santa F_,2,1,36,2,1,,2,123.0,2.0,656.0,5.043
1800,3198,HND,901742,1021722,Santa F_,2,2,43,3,1,25.0,2,41.0,2.0,820.0,1.681
1806,3192,HND,901726,1021447,Agua Caliente,1,1,60,6,1,,2,41.0,,,1.681
1807,3191,HND,901726,1021447,Agua Caliente,1,1,28,3,0,,2,266.5,,,10.9265
1808,3190,HND,901726,1021447,Agua Caliente,2,2,61,4,1,15.0,2,1435.0,2.0,820.0,58.835
1809,3189,HND,901726,1021447,Agua Caliente,1,1,45,5,0,,1,5000.0,,,5000.0
1810,3188,HND,901726,1021447,Agua Caliente,1,2,45,3,1,20.0,2,82.0,,,3.362
1811,3187,HND,901726,1021447,Agua Caliente,1,1,42,3,1,10.0,2,410.0,1.0,1000.0,16.810000000000002
1812,3186,HND,901742,1021722,Santa F_,2,1,35,3,1,20.0,2,123.0,,,5.043
1813,3185,HND,901742,1021722,Arena Blanca,1,1,26,2,1,,2,0.0,,,0.0
1814,3184,HND,901742,1021722,Arena Blanca,1,1,21,4,0,,2,12.3,,,0.5043000000000001
1815,3183,HND,901742,1021722,Las Minas,1,2,37,4,0,,2,287.0,2.0,369.0,11.767000000000001
1816,3182,HND,901742,1021722,Las Minas,2,1,70,3,0,,2,0.0,,,0.0
1817,3181,HND,901742,1021722,Las Minas,1,1,50,4,0,,2,82.0,,,3.362
1818,3180,HND,901742,1021722,Las Minas,1,1,58,6,1,,2,12.3,,,0.5043000000000001
1827,3171,HND,901732,1021545,Rio abajo,1,1,21,3,1,25.0,2,164.0,2.0,246.0,6.724
1828,3170,HND,901732,1021545,Rio abajo,1,1,59,3,0,,2,0.0,,,0.0
1829,3169,HND,901732,1021545,"Rio abajo
",1,1,33,6,0,,2,82.0,,,3.362
1830,3168,HND,901732,1021545,R_o abajo,1,1,31,6,1,25.0,2,82.0,,,3.362
1831,3167,HND,901732,1021545,Rio abajo,1,1,72,2,0,,2,246.0,,,10.086
1832,3166,HND,901732,1021545,Rio abajo,1,1,68,4,0,,2,20.5,,,0.8405
1855,3143,HND,901732,1021547,R_o abajo ,1,2,24,7,0,,2,0.0,2.0,205.0,0.0
1856,3142,HND,901732,1021547,R_o abajo ,1,1,68,4,0,,2,82.0,2.0,246.0,3.362
1857,3141,HND,901732,1021547,R_o abajo ,1,2,59,8,0,,2,0.0,2.0,61.5,0.0
1858,3140,HND,901732,1021547,R_o abajo ,1,2,61,3,0,,2,0.0,2.0,61.5,0.0
1859,3139,HND,901732,1021547,R_o abajo ,1,1,72,1,0,,2,82.0,2.0,20.5,3.362
1860,3138,HND,901732,1021547,R_o abajo ,1,1,44,5,0,,2,12.3,2.0,49.2,0.5043000000000001
1861,3137,HND,901732,1021565,La Ermita,1,1,33,8,0,,2,0.0,2.0,123.0,0.0
1862,3136,HND,901732,1021565,La Ermita,1,1,30,6,0,,2,123.0,2.0,102.5,5.043
1863,3135,HND,901732,1021565,La Ermita,1,1,44,5,0,,2,24.6,2.0,246.0,1.0086000000000002
1864,3134,HND,901732,1021565,La Ermita,1,1,83,2,0,,2,246.0,2.0,184.5,10.086
1865,3133,HND,901732,1021565,La Ermita,1,1,23,4,0,,2,0.0,2.0,123.0,0.0
1866,3132,HND,901732,1021545,Aldea rio abajo,1,2,69,3,0,,2,123.0,,,5.043
1867,3131,HND,901732,1021545,Aldea rio abajo,1,2,30,4,0,,2,28.7,2.0,410.0,1.1767
1868,3130,HND,901732,1021545,Aldea rio abajo,1,1,49,4,0,,2,246.0,,,10.086
1869,3129,HND,901732,1021545,Aldea rio abajo,1,1,51,3,0,,2,0.0,,,0.0
1870,3128,HND,901732,1021545,Aldea rio abajo,1,1,58,6,0,,2,172.2,,,7.0602
1871,3127,HND,901732,1021545,Aldea rio abajo,1,1,32,12,0,,2,1025.0,,,42.025
1916,3082,HND,901742,1021729,"Yorito

",2,1,66,2,0,,2,143.5,,,5.883500000000001
1917,3081,HND,901742,1021729,Yorito,2,2,32,2,0,,2,123.0,2.0,164.0,5.043
1918,3080,HND,901742,1021729,Yorito,2,2,30,5,0,,2,12.3,,,0.5043000000000001
1919,3079,HND,901742,1021729,Yorito,2,1,34,2,0,,2,8.2,,,0.3362
1920,3078,HND,901742,1021729,Yorito,2,1,27,2,0,,2,8.2,,,0.3362
1921,3077,HND,901742,1021729,Yorito,2,1,45,7,0,,2,123.0,2.0,205.0,5.043
1922,3076,HND,901732,1021565,La ermita ,1,2,49,4,0,,2,0.0,,,0.0
1923,3075,HND,901732,1021565,La ermita ,1,2,40,3,0,,2,12.3,2.0,164.0,0.5043000000000001
1924,3074,HND,901732,1021565,La ermita,1,1,40,9,0,,2,0.0,,,0.0
1925,3073,HND,901732,1021565,La ermita ,1,1,41,5,1,20.0,2,0.0,2.0,123.0,0.0
1926,3072,HND,901726,1021446,Santa Marta,1,1,40,3,1,,2,61.5,,,2.5215
1927,3071,HND,901726,1021446,Santa Marta,1,2,66,2,1,50.0,2,246.0,2.0,205.0,10.086
1928,3070,HND,901726,1021446,Santa Marta,1,1,50,5,0,,2,123.0,,,5.043
1929,3069,HND,901726,1021446,Santa Marta,1,1,53,3,0,,2,61.5,2.0,32.8,2.5215
1930,3068,HND,901726,1021446,Las Hormigas,1,2,54,4,0,,2,0.0,2.0,102.5,0.0
1931,3067,HND,901726,1021446,Las Hormigas,1,2,25,3,0,,2,328.0,2.0,164.0,13.448
1942,3056,HND,901726,1021442,Pavana,1,1,40,5,0,,2,123.0,2.0,123.0,5.043
1943,3055,HND,901726,1021442,Pavana ,1,1,21,6,1,,2,0.0,,,0.0
1944,3054,HND,901726,1021442,Pavana,1,1,44,6,0,,2,41.0,2.0,82.0,1.681
1945,3053,HND,901726,1021442,Aldea Pavana,2,1,38,5,0,,2,41.0,2.0,328.0,1.681
1946,3052,HND,901726,1021442,Aldea Pavana,2,2,27,4,0,,2,225.5,2.0,492.0,9.2455
1947,3051,HND,901726,1021442,Aldea Pavana,1,1,25,5,1,15.0,2,2460.0,,,100.86
1948,3050,HND,901732,1021563,Las Mesitas,1,2,50,5,1,20.0,2,14.35,,,0.58835
1949,3049,HND,901732,1021563,Las Mesitas ,1,1,30,6,0,,2,0.0,,,0.0
1950,3048,HND,901732,1021563,Las Mesitas ,1,1,37,4,1,,2,41.0,2.0,41.0,1.681
1951,3047,HND,901732,1021563,Las Mesitas,1,1,38,4,1,,2,12.3,2.0,246.0,0.5043000000000001
1952,3046,HND,901732,1021564,Zarabanda,1,1,25,8,1,50.0,2,19.68,,,0.80688
1953,3045,HND,901732,1021564,Zabaranda,1,1,50,2,0,,2,24.6,,,1.0086000000000002
1954,3044,HND,901732,1021564,Zarabanda ,1,2,46,8,0,,2,41.0,,,1.681
1955,3043,HND,901732,1021547,R_o Abajo,1,1,53,6,0,,2,205.0,,,8.405000000000001
1956,3042,HND,901732,1021547,R_o Abajo ,1,1,29,4,1,,2,123.0,,,5.043
1957,3041,HND,901732,1021547,R_o Abajo,1,1,38,3,0,,2,205.0,2.0,102.5,8.405000000000001
1958,3040,HND,901732,1021547,R_o Abajo,1,1,59,7,0,,2,41.0,,,1.681
1959,3039,HND,901732,1021547,R_o Abajo,1,1,19,2,0,,2,0.0,2.0,57.4,0.0
1960,3038,HND,901726,1021443,La Pabellona,1,1,41,5,0,,2,20.5,2.0,82.0,0.8405
1961,3037,HND,901726,1021443,La Pabellona,1,1,42,9,0,,2,0.0,2.0,82.0,0.0
1962,3036,HND,901726,1021443,La Pabellona,1,2,30,5,0,,2,41.0,2.0,82.0,1.681
1963,3035,HND,901726,1021443,La Pabellona,1,2,58,5,0,,2,615.0,2.0,82.0,25.215
1964,3034,HND,901726,1021443,La Pabellona,1,2,38,7,0,,2,20.5,2.0,164.0,0.8405
1965,3033,HND,901726,1021443,La Pabellona ,1,1,43,4,1,30.0,2,0.0,,,0.0
1966,3032,HND,901726,1021443,La Pabellona ,1,1,58,4,0,,2,61.5,2.0,41.0,2.5215
1967,3031,HND,901726,1021443,La Pabellona ,1,2,69,4,0,,2,205.0,2.0,41.0,8.405000000000001
1968,3030,HND,901726,1021443,La Pabellona ,1,2,42,7,0,,2,6.97,2.0,246.0,0.28577
1969,3029,HND,901726,1021443,La Pabellona ,1,2,74,10,0,,2,28.7,,,1.1767
1970,3028,HND,901726,1021441,Barrio el centro,2,2,22,6,1,30.0,2,205.0,,,8.405000000000001
1971,3027,HND,901726,1021441,Barrio el centro ,2,2,31,3,1,30.0,2,82.0,,,3.362
1972,3026,HND,901726,1021441,Barrio el centro ,2,2,39,3,0,,2,61.5,2.0,348.5,2.5215
1973,3025,HND,901726,1021441,Barrio el centro,2,1,44,4,0,,2,205.0,,,8.405000000000001
1974,3024,HND,901726,1021443,La pabeyona,1,1,26,3,0,,2,41.0,,,1.681
1975,3023,HND,901726,1021443,La pabeyona,1,1,27,3,0,,2,49.2,,,2.0172000000000003
1976,3022,HND,901726,1021443,La pabeyona,1,1,48,7,0,,2,61.5,,,2.5215
1977,3021,HND,901726,1021443,La pabeyona,1,1,40,7,0,,2,0.0,,,0.0
1978,3020,HND,901726,1021443,La pabeyona,1,2,68,3,0,,2,0.164,,,0.006724000000000001
1979,3019,HND,901726,1021446,Las Hormigas,1,2,71,1,0,,2,12.3,,,0.5043000000000001
1980,3018,HND,901726,1021446,Las Hormigas,1,1,21,3,0,,2,82.0,2.0,492.0,3.362
1981,3017,HND,901726,1021446,Santa Marta,1,1,31,3,0,,2,0.0,,,0.0
1982,3016,HND,901726,1021446,Santa Marta,1,1,85,3,1,25.0,2,123.0,,,5.043
1983,3015,HND,901726,1021446,Santa Marta,1,1,57,8,0,,2,4.1,2.0,61.5,0.1681
1999,2999,HND,901726,1021455,Comali,1,1,46,3,0,,2,221.4,,,9.0774
2000,2998,HND,901726,1021455,Comali,1,1,39,5,1,,2,82.0,,,3.362
2001,2997,HND,901726,1021455,Comali,1,1,28,6,0,,2,8.2,,,0.3362
2002,2996,HND,901726,1021447,El zapotillo,1,1,30,3,0,,2,102.5,2.0,143.5,4.202500000000001
2003,2995,HND,901726,1021447,El zapotillo,1,1,54,3,0,,2,82.0,,,3.362
2004,2994,HND,901726,1021447,El zapotillo,1,2,58,5,0,,2,164.0,2.0,123.0,6.724
2015,2983,HND,901726,1021442,Aldea San Jose de la Landa,2,1,59,3,1,60.0,2,1640.0,,,67.24000000000001
2016,2982,HND,901726,1021442,Aldea San Jose de la Landa,2,2,70,2,0,,2,410.0,,,16.810000000000002
2017,2981,HND,901726,1021442,Aldea San Jose de la Landa,2,1,19,4,1,30.0,2,246.0,2.0,451.0,10.086
2018,2980,HND,901726,1021442,Comunidad San Jos_ de la Landa,1,1,27,7,0,,2,102.5,,,4.202500000000001
2019,2979,HND,901726,1021442,Comunidad San Jos_ de la Landa ,1,1,52,9,0,,2,1025.0,2.0,205.0,42.025
2020,2978,HND,901726,1021442,Comunidad San Jos_ de la Landa ,1,1,48,7,0,,2,328.0,2.0,738.0,13.448
2021,2977,HND,901730,1021513,"Tegucigalpita
",1,2,25,3,0,,2,184.5,,,7.564500000000001
2022,2976,HND,901730,1021513,Tegucigalpita,1,1,30,4,0,,2,0.0,,,0.0
2023,2975,HND,901730,1021513,Tegucigalpita ,1,2,42,2,0,,2,0.0,,,0.0
2024,2974,HND,901726,1021449,San francisco,1,1,55,1,0,,2,20.5,2.0,24.6,0.8405
2025,2973,HND,901730,1021513,Tegucigalpita ,1,1,37,6,0,,2,287.0,,,11.767000000000001
2026,2972,HND,901730,1021513,Tegucigalpita  ,1,1,38,6,0,,2,287.0,,,11.767000000000001
2027,2971,HND,901730,1021513,Tegucigalpita,1,1,40,10,0,,2,41.0,,,1.681
2028,2970,HND,901730,1021513,Tegucigalpita,1,1,53,4,0,,2,41.0,,,1.681
2029,2969,HND,901742,1021725,San Lorenzo Abajo,1,1,27,7,1,,2,49.2,2.0,369.0,2.0172000000000003
2030,2968,HND,901742,1021725,San Lorenzo Abajo,1,1,22,4,0,,2,20.5,,,0.8405
2031,2967,HND,901742,1021725,San Lorenzo Abajo,1,1,19,3,1,,2,20.5,1.0,350.0,0.8405
2032,2966,HND,901742,1021725,San Lorenzo Abajo,1,2,80,2,0,,2,0.0,2.0,143.5,0.0
2033,2965,HND,901742,1021725,San Lorenzo Abajo,1,1,32,4,0,,2,24.6,2.0,143.5,1.0086000000000002
2034,2964,HND,901742,1021725,Tejeras,1,1,69,5,1,,2,0.0,2.0,246.0,0.0
2035,2963,HND,901742,1021725,Tejeras,1,2,36,2,1,,2,0.0,,,0.0
2036,2962,HND,901742,1021725,Tejeras,1,2,52,8,0,,2,0.0,,,0.0
2037,2961,HND,901742,1021725,Tejeras,1,1,19,6,0,,2,0.0,,,0.0
2038,2960,HND,901742,1021725,Tejeras,1,1,36,6,1,,2,1025.0,,,42.025
2039,2959,HND,901742,1021728,Victoria ,2,2,53,5,0,,2,36.9,2.0,205.0,1.5129
2040,2958,HND,901742,1021728,Victoria ,2,2,50,7,0,,2,12.3,2.0,147.6,0.5043000000000001
2041,2957,HND,901742,1021728,Victoria ,2,1,46,6,0,,2,20.5,,,0.8405
2042,2956,HND,901742,1021728,Victoria ,2,1,19,8,0,,2,0.0,,,0.0
2043,2955,HND,901742,1021728,Victoria,2,1,53,7,1,,2,172.2,,,7.0602
2044,2954,HND,901742,1021728,las vegas,1,1,71,3,1,,2,328.0,1.0,200.0,13.448
2045,2953,HND,901726,1021449,San Francisco,1,2,32,7,0,,2,0.0,,,0.0
2046,2952,HND,901726,1021449,San Francisco,1,1,79,2,0,,2,20.5,,,0.8405
2047,2951,HND,901726,1021449,San Jeronimo,1,1,36,3,1,,2,155.8,,,6.3878
2048,2950,HND,901726,1021449,San Francisco,1,1,62,5,0,,2,8.2,2.0,205.0,0.3362
2082,2916,HND,901726,1021455,Comali,1,1,32,5,0,,2,492.0,,,20.172
2083,2915,HND,901726,1021455,Comali,1,1,73,6,0,,2,0.0,2.0,61.5,0.0
2084,2914,HND,901726,1021455,Comali,1,1,61,4,0,,2,0.0,,,0.0
2085,2913,HND,901726,1021455,Comali,1,1,50,7,1,,2,820.0,2.0,246.0,33.620000000000005
2086,2912,HND,901726,1021455,Comali,1,1,59,5,0,,2,516.6,,,21.180600000000002
2087,2911,HND,901726,1021455,Comali,1,1,59,7,1,,2,246.0,2.0,287.0,10.086
2088,2910,HND,901726,1021455,Comali,1,1,41,4,1,,2,0.0,,,0.0
2160,2838,HND,901730,1021513,Tegucigalpita ,1,2,59,4,1,,2,8.2,,,0.3362
2161,2837,HND,901730,1021513,Tegucigalpita ,1,1,64,3,0,,2,0.0,,,0.0
2162,2836,HND,901730,1021513,Tegucigalpita ,1,1,57,2,0,,2,0.0,,,0.0
2163,2835,HND,901730,1021513,Tegucigalpita,1,2,33,5,0,,2,0.0,,,0.0
2164,2834,HND,901730,1021513,Tegucigalpita,1,1,63,3,0,,2,0.0,,,0.0
2165,2833,HND,901730,1021513,Tegucigalpita,1,1,33,4,0,,2,0.0,,,0.0
2166,2832,HND,901730,1021513,Tegucigalpita,1,1,34,4,0,,2,0.0,,,0.0
2167,2831,HND,901730,1021513,Tegucigalpita ,1,1,33,6,0,,2,4.1,,,0.1681
2168,2830,HND,901730,1021513,Tegucigalpita ,1,1,35,5,0,,2,36.9,,,1.5129
2169,2829,HND,901730,1021513,Tegucigalpita ,1,1,34,3,0,,2,32.8,,,1.3448
2174,2824,HND,901726,1021446,Santa Marta,1,2,30,4,0,,2,20.5,2.0,123.0,0.8405
2175,2823,HND,901726,1021446,Santa Marta,1,2,78,4,0,,2,0.0,,,0.0
2176,2822,HND,901726,1021446,Santa Marta,1,1,68,7,1,,2,57.4,,,2.3534
2177,2821,HND,901726,1021446,Santa Marta,1,2,22,4,0,,2,192.7,2.0,123.0,7.9007
2178,2820,HND,901726,1021446,Los Calpules,1,1,35,3,1,,2,41.0,1.0,200.0,1.681
2179,2819,HND,901726,1021446,Los Calpules,1,1,29,3,0,,2,20.5,2.0,82.0,0.8405
2180,2818,HND,901726,1021446,Santa Marta,1,2,73,4,1,,2,0.0,2.0,205.0,0.0
2181,2817,HND,901726,1021446,Santa Marta,1,1,33,4,0,,2,1230.0,,,50.43
2182,2816,HND,901726,1021446,Santa Marta,1,1,63,9,0,,2,205.0,2.0,205.0,8.405000000000001
2183,2815,HND,901726,1021446,Santa Marta,1,2,48,9,0,,2,0.0,,,0.0
2184,2814,HND,901726,1021446,Los Calpules,1,1,57,6,0,,2,205.0,,,8.405000000000001
2185,2813,HND,901742,1021727,"Sulaco,Barrio Guadalupe",2,1,89,5,0,,2,53.3,2.0,164.0,2.1853
2186,2812,HND,901742,1021727,"Sulaco, Barrio San Ignacio de Loyola",2,1,65,8,1,50.0,2,0.0,2.0,123.0,0.0
2187,2811,HND,901742,1021727,"Sulaco, Barrio San Ignacio de Loyola",2,1,45,4,1,50.0,2,123.0,2.0,82.0,5.043
2188,2810,HND,901742,1021727,"Sulaco,Barrio Brisas del Norte",2,1,52,11,1,,2,287.0,2.0,82.0,11.767000000000001
2189,2809,HND,901742,1021727,"Sulaco,col.Adalid Gonzales",2,1,45,7,1,,2,8.2,2.0,82.0,0.3362
2190,2808,HND,901742,1021727,"Sulaco, Barrio La Esperanza",2,1,61,6,0,,2,0.0,2.0,82.0,0.0
2191,2807,HND,901726,1021447,El zapotillo,1,2,29,3,0,,2,0.0,2.0,184.5,0.0
2192,2806,HND,901726,1021447,El zapotillo,1,1,40,6,0,,2,0.0,2.0,364.9,0.0
2193,2805,HND,901726,1021447,El zapotillo,1,1,62,5,1,,2,143.5,2.0,246.0,5.883500000000001
2194,2804,HND,901726,1021447,El zapotillo,1,1,62,8,1,50.0,2,123.0,,,5.043
2195,2803,HND,901726,1021447,El zapotillo,1,1,25,4,0,,2,61.5,2.0,205.0,2.5215
2196,2802,HND,901726,1021447,El zapotillo,1,1,54,6,0,,2,0.0,,,0.0
2197,2801,HND,901726,1021447,El zapotillo,1,2,20,6,0,,2,0.0,,,0.0
2198,2800,HND,901726,1021449,San jer_nimo,1,1,36,2,0,,2,0.0,,,0.0
2199,2799,HND,901726,1021449,San Francisco ,1,1,40,5,0,,2,0.0,2.0,246.0,0.0
2200,2798,HND,901726,1021449,San Francisco ,1,1,31,4,0,,2,0.0,2.0,246.0,0.0
2201,2797,HND,901726,1021449,San Francisco ,1,1,53,4,0,,2,24.6,,,1.0086000000000002
2202,2796,HND,901726,1021449,San Francisco ,1,1,67,4,0,,2,41.0,2.0,184.5,1.681
2206,2792,HND,901726,1021449,San Francisco,1,1,45,3,0,,2,16.4,,,0.6724
2207,2791,HND,901726,1021449,San Francisco,1,1,52,6,0,,2,0.0,2.0,307.5,0.0
2208,2790,HND,901726,1021449,San Francisco,1,1,75,1,0,,2,20.5,,,0.8405
2209,2789,HND,901726,1021449,San Francisco,1,1,35,3,0,,2,0.0,2.0,184.5,0.0
2210,2788,HND,901726,1021449,San Francisco,1,1,40,2,0,,2,82.0,2.0,102.5,3.362
2213,2785,HND,901726,1021442,Comunidad San Jos_ de la Landa ,1,2,55,6,0,,2,0.0,2.0,246.0,0.0
2214,2784,HND,901726,1021442,Comunidad San Jos_ de la Landa ,1,1,44,4,0,,2,2050.0,2.0,266.5,84.05
2215,2783,HND,901726,1021442,Comunidad San Jos_ de la Landa ,1,1,41,7,0,,2,0.0,,,0.0
2216,2782,HND,901726,1021442,San Jose de la Landa,1,1,30,6,1,15.0,2,0.0,,,0.0
2220,2778,HND,901726,1021442,Aldea San Jose de la Landa,2,1,28,3,0,,2,61.5,2.0,164.0,2.5215
2221,2777,HND,901726,1021442,Aldea San Jose de la Landa,1,1,66,7,1,,2,615.0,2.0,451.0,25.215
2222,2776,HND,901726,1021442,Aldea San Jose de la Landa,1,1,47,6,1,,2,164.0,2.0,410.0,6.724
2223,2775,HND,901726,1021442,Aldea San Jose de la Lanza,1,1,26,4,0,,2,41.0,2.0,508.4,1.681
2224,2774,HND,901726,1021442,Aldea San Jose de la Landa,1,2,18,4,1,,2,82.0,2.0,205.0,3.362
2234,2764,HND,901726,1021451,Los Limones ,1,1,25,2,0,,2,0.0,2.0,82.0,0.0
2235,2763,HND,901726,1021451,Los Limones,1,1,68,5,0,,2,0.0,2.0,24.6,0.0
2236,2762,HND,901726,1021451,Los Limones ,1,1,51,8,0,,2,0.0,2.0,102.5,0.0
2237,2761,HND,901726,1021451,El Chocolate ,1,1,30,7,0,,2,24.6,2.0,16.4,1.0086000000000002
2238,2760,HND,901726,1021451,El chocolate ,1,2,67,5,1,30.0,2,8.2,2.0,102.5,0.3362
2239,2759,HND,901726,1021451,El chocolate ,1,1,54,5,0,,2,0.0,2.0,82.0,0.0
2240,2758,HND,901726,1021451,Los limones ,1,2,48,2,0,,2,143.5,,,5.883500000000001
2241,2757,HND,901726,1021451,Los limones ,1,1,74,5,1,,2,0.0,,,0.0
2242,2756,HND,901726,1021451,_l chocolate,1,1,61,3,0,,2,28.7,,,1.1767
2243,2755,HND,901726,1021451,_l chocolate ,1,1,33,4,0,,2,0.0,,,0.0
2244,2754,HND,901726,1021451,_l chocolate ,1,1,42,3,0,,2,61.5,,,2.5215
2245,2753,HND,901726,1021451,_l chocolate ,1,1,48,4,0,,2,0.0,,,0.0
2246,2752,HND,901726,1021451,Los Limones ,1,2,72,3,1,40.0,2,369.0,2.0,328.0,15.129000000000001
2247,2751,HND,901726,1021451,Los Limones ,1,1,40,4,0,,2,123.0,2.0,451.0,5.043
2248,2750,HND,901726,1021451,El Chocolate ,1,1,26,5,0,,2,8.2,2.0,123.0,0.3362
2249,2749,HND,901726,1021451,El Chocolate ,1,1,35,5,0,,2,8.2,2.0,205.0,0.3362
2250,2748,HND,901726,1021451,El Chololate,1,1,52,6,0,,2,8.2,2.0,205.0,0.3362
2251,2747,HND,901726,1021451,El Chocolate ,1,1,32,4,0,,2,8.2,2.0,82.0,0.3362
2268,2730,HND,901726,1021451,Los limones,1,2,48,4,0,,2,0.0,2.0,16.4,0.0
2269,2729,HND,901726,1021451,Los limones,1,1,25,4,0,,2,20.5,2.0,246.0,0.8405
2270,2728,HND,901726,1021451,El chocolate,1,1,63,2,0,,2,61.5,2.0,82.0,2.5215
2271,2727,HND,901726,1021451,El chocolate,1,2,52,5,1,,2,16.4,2.0,205.0,0.6724
2272,2726,HND,901726,1021451,El chocolate,1,1,53,5,0,,2,0.0,2.0,82.0,0.0
2273,2725,HND,901726,1021451,El chocolate,1,1,32,6,0,,2,61.5,,,2.5215
2304,2694,HND,901726,1021450,Malpaso,1,1,38,4,0,,2,82.0,2.0,328.0,3.362
2305,2693,HND,901726,1021450,Malpaso,1,1,39,4,0,,2,73.8,,,3.0258
2306,2692,HND,901726,1021450,Malpaso,1,2,28,2,0,,2,61.5,,,2.5215
2307,2691,HND,901726,1021450,Malpaso,1,2,58,2,0,,2,41.0,2.0,164.0,1.681
2308,2690,HND,901726,1021450,Malpaso,1,1,67,4,0,,2,41.0,,,1.681
2315,2683,HND,901742,1021729,Luquigue,1,1,54,5,0,,2,0.0,,,0.0
2316,2682,HND,901742,1021729,Luquigue,1,2,40,2,0,,2,0.0,,,0.0
2317,2681,HND,901742,1021729,Luquigue,1,1,68,3,0,,2,32.8,,,1.3448
2318,2680,HND,901742,1021729,Luquigue,1,1,18,2,0,,2,8.2,,,0.3362
2319,2679,HND,901742,1021729,Luquigue,1,1,68,4,0,,2,102.5,,,4.202500000000001
2320,2678,HND,901742,1021729,Luquigue,1,1,26,5,0,,2,0.0,2.0,114.8,0.0
2321,2677,HND,901742,1021729,Luquigue,1,1,22,4,0,,2,0.0,2.0,114.8,0.0
2322,2676,HND,901742,1021729,Luquigue,1,1,25,6,0,,2,0.0,2.0,114.8,0.0
2323,2675,HND,901742,1021729,Luquigue,1,1,35,4,0,,2,0.0,2.0,123.0,0.0
2324,2674,HND,901742,1021729,Yorito,2,2,35,4,0,,2,8.2,2.0,98.4,0.3362
2325,2673,HND,901742,1021729,Yorito,2,2,30,3,0,,2,32.8,2.0,196.8,1.3448
2326,2672,HND,901742,1021729,Yorito,2,1,55,3,0,,2,32.8,2.0,82.0,1.3448
2340,2658,HND,901726,1021445,San Judas,1,2,45,1,0,,2,0.0,2.0,82.0,0.0
2343,2655,HND,901726,1021445,San Judas,1,2,49,1,0,,2,20.5,2.0,123.0,0.8405
2344,2654,HND,901726,1021445,San Judas,1,1,40,9,0,,2,49.2,2.0,205.0,2.0172000000000003
2345,2653,HND,901726,1021445,San Judas,1,1,28,3,0,,2,61.5,2.0,20.5,2.5215
2346,2652,HND,901726,1021445,San Judas,1,1,61,5,0,,2,41.0,2.0,533.0,1.681
2347,2651,HND,901726,1021445,Sanjudas,1,1,25,3,0,,2,41.0,,,1.681
2348,2650,HND,901726,1021445,Sanjudas,1,1,56,4,0,,2,0.0,,,0.0
2349,2649,HND,901726,1021445,Sanjudas,1,1,33,5,0,,2,0.0,,,0.0
2350,2648,HND,901726,1021445,Sanjudas,1,1,43,4,0,,2,328.0,,,13.448
2351,2647,HND,901726,1021445,San Judas ,1,2,59,8,0,,2,246.0,,,10.086
2352,2646,HND,901726,1021445,Sanjudas,1,2,43,5,0,,2,0.0,,,0.0
2353,2645,HND,901726,1021445,San Judas ,1,1,20,3,0,,2,0.0,2.0,328.0,0.0
2354,2644,HND,901726,1021445,San Judas ,1,1,45,6,0,,2,61.5,2.0,1230.0,2.5215
2355,2643,HND,901726,1021445,San Judas ,1,2,74,3,1,15.0,2,12.3,,,0.5043000000000001
2356,2642,HND,901726,1021445,San Judas,1,1,27,3,0,,2,20.5,,,0.8405
2418,2580,HND,901742,1021725,Tejeras,1,1,56,3,0,,2,0.0,,,0.0
2419,2579,HND,901742,1021725,Tejeras,1,1,57,5,1,,2,0.0,,,0.0
2420,2578,HND,901742,1021725,Tejeras,1,1,61,5,0,,2,0.0,,,0.0
2421,2577,HND,901742,1021725,Tejeras,1,2,62,2,1,,2,0.0,,,0.0
2422,2576,HND,901742,1021725,Tejeras,1,1,44,4,0,,2,410.0,,,16.810000000000002
2437,2561,HND,901730,1021516,Bajamar,1,1,28,3,0,,2,0.0,2.0,123.0,0.0
2438,2560,HND,901742,1021730,Ayapa,1,2,27,4,1,,2,0.0,2.0,143.5,0.0
2439,2559,HND,901742,1021730,Ayapa,1,2,20,5,1,,2,0.0,2.0,61.5,0.0
2440,2558,HND,901742,1021730,Ayapa,1,2,29,3,0,,2,0.0,2.0,615.0,0.0
2441,2557,HND,901742,1021730,Ayapa,1,1,49,5,0,,2,205.0,2.0,205.0,8.405000000000001
2442,2556,HND,901742,1021730,Ayapa,1,1,28,3,0,,2,41.0,2.0,143.5,1.681
2443,2555,HND,901742,1021730,Ayapa,1,1,25,9,0,,2,0.0,2.0,205.0,0.0
2444,2554,HND,901742,1021730,Ayapa,1,1,33,5,1,,2,164.0,2.0,328.0,6.724
